session_id,target
180,0.0016192292147725724
181,4.173192349386357e-05
182,0.0014164771302674682
183,2.2312503799038507e-05
184,0.00013644742988690764
185,0.00012330550740806268
186,0.0007684278414116927
187,4.561495059755927e-06
188,3.6976985772493182e-06
189,0.003833796452916532
190,0.00032620485416866144
191,8.5734887334996e-05
192,3.504550360852106e-05
193,0.006028820574049219
194,0.0008692963457104169
195,6.251997930322878e-05
196,2.3538756340050334e-05
197,0.0011354583900446684
198,0.003438325935030963
199,0.013823976560063544
200,1.8071031986258918e-05
201,0.00019227727072533763
202,0.020699187370718852
203,3.5798209172428515e-06
204,0.00025067778297038616
205,0.005657876394961003
206,1.3073154597174666e-08
207,0.0008842035799358275
208,0.001170739525250515
209,2.7694345501350245e-06
210,0.010127059944936352
211,0.0013094617024097292
212,0.011094452304608487
213,1.565241792568495e-05
214,0.020847998119394216
215,0.0010863523450200718
216,0.004910522385618888
217,0.03361831094224131
218,0.0017351883230168294
219,0.00030712387921384026
220,0.0029227420524068647
221,0.003504395124242067
222,4.810337171422956e-05
223,0.03639377918545498
224,0.0013101117704216083
225,0.01472865144154606
226,0.005815565142981398
227,0.004216416049231765
228,0.0008114259134156626
229,4.955649875730582e-05
230,0.0019691119680489725
231,9.97830431453705e-05
232,2.2815488823735024e-05
233,2.1256452534950296e-05
234,0.0026392119712004215
235,0.00017082680230987173
236,0.0002137489231360261
237,0.0026784728569928125
238,0.002381996830723071
239,0.00041987328342022264
240,0.00566547247468882
241,0.00010982000639027174
242,6.30034973902785e-08
243,1.0485606681256806e-07
244,4.0237925482541956e-05
245,0.00044934957328858423
246,8.98264066835401e-05
247,0.0801157073930505
248,0.0007815320877444478
249,4.614225910766433e-05
250,0.0005900134585863047
251,0.03253715213772345
252,3.6106712829052387e-05
253,3.931480082272259e-05
254,0.0005845835283558745
255,0.0019019042475994798
256,2.2725542665236137e-07
257,0.00022332872798234792
258,0.008704566264855704
259,0.004189511019235104
260,0.0010162982912768582
261,0.00023140431564355762
262,0.0018062372626728425
263,0.0007551315302536013
264,0.002274606748073702
265,0.00010665637013589711
266,6.554287715479578e-06
267,2.006761707787147e-09
268,0.00014438460428747456
269,0.0007657512536660604
270,0.000252115418282187
271,8.467270254603458e-06
272,9.636444549353104e-05
273,1.3420408258299466e-05
274,0.002163899858340706
275,0.008398153784849588
276,3.203933464302723e-06
277,0.0020404257776482876
278,0.013838853902762878
279,7.981716011009593e-06
280,0.0031287895413702684
281,7.994949433864832e-05
282,0.00855941434572936
283,0.0026744705460346255
284,0.00012659930470273619
285,1.4079948604566381e-05
286,5.306489023868472e-07
287,0.002668745770461076
288,4.279574669681004e-06
289,0.0008361551465320141
290,1.7389162394570727e-05
291,0.0017854132708511174
292,0.0012802741148710093
293,0.006162587297506788
294,0.0004045061272170355
295,2.5894497389923407e-05
296,2.5866208610877646e-05
297,0.00010737631030183193
298,8.023941349710915e-05
299,1.029161610968114e-06
300,4.144354915353418e-05
301,1.3995379410669419e-05
302,0.00025748950112171017
303,5.481107502153737e-05
304,0.012019635699643287
305,0.05905950830181479
306,1.3042671114708832e-05
307,0.002594352439378543
308,0.0001543262517903724
309,0.0020367516512609348
310,2.3637323821681147e-05
311,0.00574325437368226
312,0.015310025485443805
313,0.00038800323429844864
314,2.148266093632408e-05
315,0.0006357649611882868
316,4.380971514247501e-05
317,0.0027610594704448126
318,3.5759696349503383e-05
319,7.832614851729919e-05
320,0.0003096566722878624
321,0.010287642285872766
322,3.7374238434590057e-05
323,2.8754166615206325e-05
324,0.0034042062613149995
325,0.008482106517639917
326,0.0026950451188550864
327,0.0003390178889183335
328,0.004014061889583666
329,2.5373123253602734e-05
330,3.6383156488378282e-06
331,0.009898571588339029
332,0.0005384412883424147
333,0.25299550830201356
334,2.4476246718263685e-05
335,3.658111453422139e-05
336,0.00020690015516490454
337,0.0122426595661774
338,0.01677169119116481
339,0.0009659623054036499
340,0.0055297607150653575
341,4.7991318714094435e-06
342,0.0040618198476563665
343,0.004373918843850179
344,0.012967557123428057
345,0.001575513645202415
346,7.628706160927794e-05
347,0.531958778305316
348,8.876598840903038e-06
349,9.89607134344271e-06
350,0.007439577192395381
351,0.0014014534810598436
352,0.06782683288965424
353,0.042978499592176096
354,0.002241953146895841
355,0.010394580289257684
356,0.0004381556587161788
357,0.0005352442920319566
358,5.8689000719579744e-05
359,0.09764649090344621
360,0.00011801640806855883
361,0.00230322598820911
362,0.0008405966549135159
363,0.00018683746431918512
364,0.0010799081871733728
365,3.201007305524131e-06
366,1.9776222047023338e-08
367,2.29298451335988e-06
368,0.00614777987464314
369,0.007380944380415719
370,3.738268970320195e-05
371,0.0027575430094201004
372,9.969368673147828e-06
373,6.254787334808928e-06
374,1.5448075371438113e-06
375,4.074036381809664e-05
376,0.005289620529209814
377,0.0008967943024132089
378,2.7595387734673364e-05
379,3.319105766752401e-06
380,6.85727073942862e-05
381,0.001160301028373358
382,0.00641430501126398
383,3.8840329562943823e-05
384,7.540470147930319e-05
385,0.005183738114581694
386,0.00014431506898320815
387,0.0012097336684218285
388,0.002860602486969296
389,8.058184469105838e-06
390,1.1164791920597436e-05
391,0.0001214673316079124
392,0.0022473597489630235
393,0.00011223411144194799
394,1.1449143211296239e-05
395,3.9734690140865133e-05
396,0.000508365362825641
397,8.744933967051106e-05
398,0.0015793329906109515
399,4.8253254323423355e-08
400,0.00026801429385032
401,5.94532677063223e-07
402,0.00018810776983158617
403,9.769965121389806e-05
404,0.04005398996019301
405,0.0008592383485725043
406,0.010752817078454713
407,6.561651977410703e-05
408,1.3712251856574836e-05
409,0.004967865761065754
410,0.0005157344983329981
411,1.2878428749326858e-05
412,5.910790168439127e-05
413,0.0017028483467323521
414,7.145612197361226e-05
415,7.691955167219835e-07
416,0.00013128876093055928
417,0.00872909744880645
418,3.7293473927436915e-06
419,1.91265982445406e-05
420,0.0030095076042372187
421,0.0015134637425052303
422,0.0027575430094201004
423,6.467923601210463e-05
424,0.00010927636976208346
425,4.797532499489085e-08
426,0.4730624161269595
427,0.00011963971467748964
428,1.381407037601577e-08
429,0.0033745098486779746
430,2.5373123253602734e-05
431,5.290857349843609e-06
432,0.011736146890914493
433,5.32529913222379e-05
434,0.0012054723114806542
435,5.4981665797468584e-05
436,0.0003247719074845947
437,0.00016898692139613917
438,0.0002668784238995019
439,0.00012432347550610424
440,2.0913447466730716e-07
441,4.676836727324175e-05
442,0.00012452121969206852
443,9.260937383356276e-06
444,5.0252518740621394e-05
445,0.0008459274953076872
446,0.002446367654307941
447,0.00010210152883836414
448,0.009323628020575516
449,0.00018125617507463188
450,0.0009688953393773817
451,0.0013763993730510286
452,0.011622960609159
453,0.0015060484536369271
454,1.075903925899422e-05
455,5.966933177149299e-05
456,7.375347973419086e-05
457,8.301911840602645e-05
458,0.00046198097773768586
459,0.00014616325539690728
460,0.06279975685489368
461,6.85727073942862e-05
462,1.038300696590644e-06
463,8.27360396896173e-07
464,0.0001270380078239987
465,0.005262298351248164
466,8.175888146288445e-05
467,0.0029973011846527375
468,5.645681740388099e-05
469,0.0003009958524828149
470,0.0002216989665901478
471,0.017613266865774826
472,2.8958510019701688e-06
473,0.0017351883230168294
474,1.2803508148982534e-06
475,0.01782931438435042
476,4.6035024034814234e-06
477,0.00015911152611661393
478,0.001839416916643679
479,0.5345879649351593
480,0.0003864591869797362
481,0.021157699846249687
482,0.00046596078810079363
483,0.005095740766119351
484,0.002646278163715204
485,0.016778641516381202
486,0.0002571347032776101
487,0.00014498869475082607
488,2.203751306629663e-05
489,0.0018735471627782689
490,0.00020979804293068353
491,0.00864849107971168
492,0.003171132738154254
493,0.000934057422332275
494,0.00015788756084085168
495,0.0002774380996091229
496,0.03663686472447192
497,0.001305602399268047
498,0.0014952410531416092
499,1.4951088335056532e-09
500,0.007011103989412992
501,0.0038925418463526262
502,0.04543060970055218
503,0.032716577869436034
504,0.0032131920365375643
505,0.0004048051208311226
506,8.088366416224857e-06
507,0.002956962991426258
508,0.0008191380859368354
509,0.000143616473194413
510,0.00014067415809413666
511,2.0532710759630404e-07
512,0.0006485825355441018
513,8.964443519030629e-05
514,0.009597676507659891
515,0.0002790040134725947
516,0.007590746544472472
517,0.00020791271768402556
518,1.1107061808933974e-05
519,0.00084215342708416
520,3.988204372791254e-05
521,0.07330336524968736
522,0.09406831658057865
523,3.0863332099048807e-06
524,0.0021408729701283807
525,0.0015068908852812906
526,6.843101504528421e-05
527,0.0020166406706994262
528,0.005221482317968387
529,0.0001527085746085507
530,2.6029205635970594e-06
531,4.259067301609263e-05
532,0.00010639004217759486
533,2.2341154902186916e-06
534,0.036895786825228344
535,1.1449215999635661e-07
536,0.0017165181249584982
537,0.000979328384958976
538,0.007349305962982231
539,0.001987756122338484
540,2.0765608387515666e-06
541,0.0019031708965838677
542,0.0001827446866214717
543,0.002134594184779741
544,0.01460512167078885
545,0.0008965537282882407
546,5.2147064845377996e-05
547,0.0029376663121550694
548,2.7447040609256495e-06
549,0.0035474392525938936
550,0.0016477504186473257
551,0.012845704567226059
552,0.0011682455376094169
553,3.3002051147885723e-06
554,3.1133628141375965e-05
555,4.4239659963314485e-06
556,0.017349227076392786
557,0.00023584607466229992
558,0.0014845333381875003
559,0.0002636317301234065
560,0.0005044588557497194
561,0.0002602370203155996
562,0.005063620571005
563,0.00041605892222548876
564,0.0016388917199977669
565,0.00331308372868157
566,0.0005249147767244028
567,1.1885956011901857e-05
568,0.00013488170783648457
569,0.002820970408836957
570,4.848762386507584e-05
571,0.00010930442113384719
572,0.09057141365392787
573,6.3711741356038235e-06
574,9.291666512348617e-06
575,2.7758810053663252e-06
576,0.001732235751515475
577,0.0002992148242155411
578,3.465701025556795e-06
579,0.00025977040370772837
580,9.455992974668436e-05
581,0.01614933724446769
582,9.864131418096773e-05
583,5.6876012757421925e-05
584,0.049041765147218454
585,0.0001529848202704818
586,0.0004900003714160384
587,0.002684794109970754
588,0.006797749115694051
589,0.05728370658673564
590,3.3406614465055903e-06
591,0.00014449771048232485
592,2.2136856897197647e-06
593,2.331466710172601e-08
594,5.198578229120194e-06
595,0.0009605104799478872
596,0.0037754756698256055
597,0.0018337451036459483
598,6.353202500759182e-05
599,0.0002448345330820295
600,0.0036782425253321246
601,0.0021762335607475756
602,0.00935911862274083
603,6.658941427534714e-05
604,0.00021882660906974606
605,0.007882085826888702
606,0.00390390526772832
607,0.002954423622705653
608,0.001049214579921648
609,0.004029370421806807
610,3.676886786558581e-07
611,9.246850157821804e-05
612,0.02506769378511912
613,3.6976985772493182e-06
614,6.17393811109582e-05
615,0.0007508407470066901
616,0.00024627095005997973
617,0.00010617660596903978
618,1.1975861530394794e-05
619,3.0672863463016155e-05
620,0.040521586856650936
621,0.00010747620301624144
622,0.09085955986889914
623,0.0015550072029269241
624,5.8689000719579744e-05
625,0.03687911112979306
626,0.005436228260061622
627,6.477263993889178e-06
628,2.2787915320142268e-08
629,0.0012431533253255654
630,3.6976985772493182e-06
631,0.00034616108526354486
632,0.0019611243319231793
633,0.01620497990627243
634,0.0014651314147845226
635,3.2911278978019776e-06
636,0.00014419854129392624
637,1.0369054750801727e-05
638,0.0026762577195621447
639,8.878250163644643e-05
640,1.2818234464350008e-06
641,0.0015218772982247843
642,0.00013446951473566578
643,0.03649634364843986
644,0.0001251904234384116
645,0.09204573632255682
646,0.0011988430962827734
647,4.781542567612015e-05
648,0.00019658188197753867
649,0.0012296666710021051
650,2.0404121168714375e-05
651,0.0059270506011791
652,0.11057133684668345
653,0.001766724028715393
654,0.0002495598443578014
655,0.012194656395566559
656,0.015134917845874413
657,2.591630590321931e-05
658,1.3061615146795072e-05
659,0.0007103297770444997
660,0.0009575709822564508
661,0.00018978515488325446
662,6.261747064259206e-05
663,0.00010596212137872405
664,0.0002647780801207645
665,0.00011301561421643718
666,0.0028612560286304183
667,0.002612086742479936
668,0.044365212321367226
669,1.1193468816842326e-05
670,5.862925289721933e-06
671,0.009863244171452927
672,0.041613168984552404
673,0.055770990718794385
674,0.007831189104950259
675,0.012275169940070201
676,0.004161868692432914
677,0.000351042984935739
678,0.015808040389218833
679,0.00010796094902474837
680,0.014691093848719566
681,9.951122431448949e-05
682,5.862925289721933e-06
683,0.00010818522361702345
684,0.04590969479120674
685,3.152584366772126e-05
686,0.0004277814307881479
687,0.001543130664655189
688,0.039460907125700835
689,0.020002634101835653
690,0.0006674303811285576
691,0.0008910180258437762
692,0.00013644742988690764
693,0.003237835336465695
694,0.0010016130956726522
695,4.544128655252445e-05
696,9.824056267239642e-05
697,0.002168343618389533
698,0.0013970059533502128
699,6.348925451233608e-05
700,0.00022861520537912288
701,0.0005898501893089842
702,0.00029484925377916123
703,0.00026710905383554406
704,0.0367676347117994
705,8.449928114375768e-05
706,4.745449325022096e-05
707,2.4424141209583125e-05
708,0.00014436767573071708
709,0.14918683608446232
710,0.000725125843120783
711,0.00034279852163015276
712,0.0011747757694636973
713,3.3622767492632156e-05
714,0.02349681552052151
715,5.06503450635037e-06
716,0.0003437921517883747
717,0.0022544953347929464
718,0.00039509949583635574
719,7.302566116554991e-05
720,5.18757185376608e-06
721,0.00015323823482004504
722,9.085076339708216e-05
723,0.010188941508482693
724,0.0034798962026498037
725,4.656107375020326e-06
726,0.00014637093882308684
727,0.007158590419573781
728,0.013583192671040774
729,0.004770939604040714
730,0.005379278190159962
731,5.9811247463689555e-05
732,9.38221859784885e-05
733,4.129148626771664e-07
734,0.0005949129527240524
735,0.032840840401442355
736,6.349984874705063e-08
737,7.363753178055467e-06
738,0.0008376731779720541
739,0.00027523086004649247
740,0.00019882726633533085
741,6.806003217100868e-05
742,0.0038565787369498057
743,0.009592867534435912
744,0.00023281000139721144
745,0.0038564520557564635
746,0.0023755707559086144
747,0.00020530891495218112
748,1.721924704120932e-05
749,0.010987204337201815
750,0.0001344163240495245
751,3.8087339486403742e-06
752,1.2990499857806665e-05
753,1.4808804466121869e-05
754,7.821537114927014e-05
755,1.4838322359504976e-05
756,0.0006423749793485464
757,0.00953014042574812
758,0.0005711568311108731
759,1.6536285653843694e-05
760,4.77464359282207e-05
761,0.0035230451097671956
762,0.0001403956699008564
763,0.003266011405591376
764,0.006860975976987898
765,0.0636195568202901
766,2.3247645424045574e-06
767,0.0034607991402577595
768,4.5044669673245925e-05
769,0.00013430716861828165
770,0.03211274330934386
771,0.005630967856599413
772,0.001361547751033157
773,9.085076339708216e-05
774,0.0015611526418845083
775,5.656591211869424e-05
776,0.029301658103808855
777,0.09518301970997442
778,0.00028092308958819204
779,1.077477375595997e-05
780,8.07597503532048e-05
781,0.019066305172924704
782,0.0449087932215082
783,0.011461952557100771
784,0.00010697494374117068
785,2.412463607262668e-05
786,0.007925618700034148
787,2.20898967326723e-05
788,1.0990867122958845e-05
789,0.0019720702544011245
790,0.0005638380787536474
791,0.0030337759073366683
792,7.32160245539485e-05
793,0.0015453395564032036
794,0.004100024250870524
795,0.0003549826604013298
796,1.4981702708062945e-06
797,0.0014512206870769195
798,6.041965875804814e-06
799,7.986171299131026e-07
800,0.005372060501778222
801,0.00014448503314503435
802,0.0039065583470693265
803,1.031169806913945e-05
804,0.0003318528830737631
805,0.00023098307464180354
806,1.761168083080577e-09
807,8.604773679555406e-06
808,1.1789869737582899e-06
809,0.4735012663199689
810,0.0016858491200659066
811,3.6933183508558194e-06
812,0.001970286726905475
813,0.00030572115693032926
814,0.014793414971277197
815,0.01795549943872277
816,0.00032532319645481783
817,0.006379455522155205
818,0.00016726297547533603
819,0.0006727590118172479
820,0.04475998174094341
821,0.0025844216323905127
822,0.01167003374752273
823,0.11947956152522787
824,0.00010011900517850546
825,0.0028246347595138493
826,2.2211546303132948e-05
827,0.004605103123426297
828,0.006354844633120501
829,0.00395596758670253
830,7.048929638869013e-05
831,0.0240317668550689
832,0.0017639463001160862
833,5.2384428648158884e-05
834,1.5002332509065197e-05
835,0.0031561363676485227
836,5.496741338741345e-05
837,0.00010028034885246872
838,1.6260992673912895e-05
839,0.0020281955599706658
840,9.246472677163971e-06
841,0.0003063493552442906
842,0.001001073772343598
843,0.011208010574630889
844,0.008017716244531398
845,9.889927860877714e-05
846,1.3995379410669419e-05
847,9.593201615142784e-05
848,5.56295791719736e-06
849,4.981036248373204e-05
850,0.00023164972256072022
851,3.248259200361618e-06
852,3.6145862183375835e-05
853,0.005522696128422448
854,1.2375934281557539e-05
855,6.541515702962987e-06
856,8.470113039870492e-06
857,3.152584366772126e-05
858,0.0013425262505471554
859,0.008055051639965996
860,0.0005617459412757345
861,0.006366907514089889
862,0.00012043416946742275
863,0.0004268006921129153
864,0.00017952641576098147
865,0.00014055751165847186
866,0.0006077258446967407
867,0.00018735954564208258
868,0.00025270781195094617
869,2.7893045030095482e-06
870,1.2462162546678867e-05
871,1.441869649814592e-05
872,0.0025099962471193476
873,3.8799731967520924e-07
874,0.00019288585985670708
875,0.0020393047005187698
876,0.005781212283560525
877,0.033213523538851854
878,9.0905493271726e-05
879,1.003936294532369e-05
880,0.0012911652957012998
881,8.608345591929928e-05
882,0.005503859899688546
883,0.07501075626178984
884,0.011283857301637687
885,0.0006923021402130097
886,6.4332559124463e-05
887,3.098702880394585e-05
888,2.3335648649665218e-06
889,0.0005280226349866154
890,2.7893045030095482e-06
891,1.600956907930888e-05
892,0.0015594713157360816
893,3.152584366772126e-05
894,0.006265491237202004
895,0.0010290729308940762
896,0.04796408902416268
897,2.446636776329289e-05
898,0.03471500310544932
899,0.00012922641344853764
900,0.001316528384549523
901,0.0006383322493323636
902,0.00020449625125366374
903,0.00014631706068374641
904,0.0026519187186798444
905,0.001602721812818627
906,0.00010198523172101313
907,0.03602883737611928
908,0.001666772197633793
909,5.03978328984203e-05
910,0.00017634923110382248
911,2.5691353618277227e-06
912,6.158750182638424e-05
913,1.1756095029081174e-05
914,0.0005446837074813715
915,0.0022129384694110233
916,0.00045940856292480753
917,7.501590955179529e-05
918,2.698684979595163e-05
919,5.8689000719579744e-05
920,0.02673640751970013
921,0.029613676080298933
922,8.206928905026445e-06
923,0.000998391062159686
924,5.495079851750978e-06
925,0.005589240396066372
926,2.8534470930825515e-06
927,0.00035742349987603894
928,0.0016949787211248649
929,0.004801095028844691
930,0.22290805717843468
931,0.004125601385873899
932,0.001990603897550448
933,0.00041987328342022264
934,0.000401649780756414
935,2.693150118069149e-06
936,0.000332175992579928
937,5.7093727087801313e-05
938,0.0035536624264274055
939,0.0011374626749248563
940,0.0008516481867552603
941,4.966826448122404e-07
942,0.00015094685211073977
943,0.003559659559971114
944,0.00037064605230550734
945,0.0270356310747415
946,0.0001715261079071201
947,4.307647234240228e-06
948,2.6219661354646295e-09
949,1.0046862862210153e-05
950,9.031431171760144e-05
951,0.0015301805999115927
952,6.0723220276303905e-05
953,0.0001676133952252981
954,0.03383617351220972
955,0.00025112928483079697
956,3.6976985772493182e-06
957,2.8534470930825515e-06
958,0.0006029452022338886
959,0.2104326658814269
960,2.979680684084833e-06
961,7.788102425890829e-06
962,0.003324403653398289
963,3.188160926047541e-06
964,0.018193875120796114
965,0.00018453125096386214
966,0.003323526615472046
967,1.851920951000112e-06
968,0.00033266042166960356
969,1.1546625734871759e-07
970,0.0003101281151799786
971,0.001478447074206238
972,4.614818221902896e-05
973,0.0012326183541127357
974,0.00016950509647862787
975,0.0003650412801470737
976,0.0001536751912421517
977,0.0009309094729953155
978,0.00035355536704623685
979,0.014285033058048473
980,2.129661011068058e-07
981,1.6929750149653924e-06
982,0.00020295859937989293
983,0.0018934286341659734
984,4.352089001944415e-05
985,0.01836916878374021
986,0.0022155656133040326
987,0.003701232551070905
988,0.00037506001359628743
989,0.0017832852156127864
990,2.0344216176765328e-06
991,0.0022488904578345224
992,0.00018264778105477292
993,2.5323704653524507e-05
994,2.717947569633411e-06
995,1.3782223574438344e-05
996,8.457166796142233e-07
997,0.04452535132486254
998,0.0060063476747597025
999,0.004412397806184742
1000,0.01898341798693631
1001,4.1845274011755895e-05
1002,0.06876823719437279
1003,5.3843645111152805e-06
1004,2.658649439005109e-05
1005,0.00013240888078489417
1006,0.001827034129688576
1007,4.226588538032335e-06
1008,0.07062146987707267
1009,0.013173515355276133
1010,2.70834403938612e-05
1011,0.0016616832006223165
1012,8.838472795707082e-05
1013,0.0003473365186393314
1014,0.0002410544013696868
1015,0.00013671640564121568
1016,0.0014664727478328023
1017,0.0014584647847204163
1018,1.089960328113926e-05
1019,1.5897954496861927e-05
1020,0.00042401646315870875
1021,4.209184719479486e-05
1022,0.0015483593448611364
1023,2.2544145819086993e-06
1024,3.183904797108994e-06
1025,0.019000494408982913
1026,0.002220550370478648
1027,1.5063908349784372e-05
1028,0.00013776272233892548
1029,3.4658050668410866e-05
1030,0.14427294660344614
1031,2.4221237283046e-05
1032,0.004602165734771022
1033,1.7728918318687553e-07
1034,0.0024981558296612665
1035,3.1958632508861106e-07
1036,0.00932847806247081
1037,0.00032153331379712624
1038,0.004131604343648792
1039,1.0473496244753685e-05
1040,0.005958393123717929
1041,0.003287532006540857
1042,0.0019787438313904754
1043,0.00019358488410457986
1044,1.4193519505773037e-05
1045,0.0008036155765482144
1046,6.716941870247852e-05
1047,3.15720306119435e-08
1048,0.001544986103098371
1049,3.527151106663432e-05
1050,0.03664929501039503
1051,0.0044778604197449005
1052,0.0002662505636455188
1053,1.0374251165883374e-05
1054,0.01934140000565556
1055,0.0034431507896672134
1056,5.841216938541188e-06
1057,0.00013582580090824124
1058,3.291988021234044e-05
1059,0.0005436449975135892
1060,0.0009086067492894972
1061,0.006558338321454829
1062,0.00014274455506845023
1063,0.00238289149293289
1064,0.0003572329379887792
1065,2.2387329625577693e-06
1066,4.6282281504578676e-05
1067,2.3629086788368362e-05
1068,0.0023900695300506157
1069,1.1483978581319737e-05
1070,3.0719790533402393e-06
1071,0.001009860928424821
1072,6.985005154779646e-05
1073,0.00030221404341239665
1074,0.0010852778569219036
1075,0.001043845593904801
1076,0.011270732945954213
1077,0.001001014413936382
1078,6.680888327434165e-05
1079,4.0608298813145385e-06
1080,0.06575807946054674
1081,7.156240931386196e-05
1082,0.019957493064186923
1083,3.458971217955637e-06
1084,5.290857349843609e-06
1085,0.002198893383629602
1086,0.028131379761487267
1087,0.020106754804984608
1088,1.1307317977817939e-05
1089,1.8726093408054298e-05
1090,5.286778807405325e-07
1091,3.538417741864759e-05
1092,0.003589640560335147
1093,0.034296796922735115
1094,0.010686904025457229
1095,0.0001214704661696322
1096,0.00034167305156188456
1097,0.00033465937770772123
1098,0.00012797106225148088
1099,0.0006876807377919202
1100,5.109527833646255e-05
1101,0.0005674495811172668
1102,0.0006822052503116693
1103,5.313792818330229e-06
1104,0.0030665919037558484
1105,0.003913408941141383
1106,1.0233060647308956e-05
1107,0.027846111131874615
1108,6.440306089093934e-05
1109,4.879056074119841e-05
1110,0.00015056186005282742
1111,0.00012906469467114645
1112,0.0007349329658608888
1113,9.844131088614604e-05
1114,0.0010217223514648328
1115,1.7389162394570727e-05
1116,0.0004577439581279824
1117,6.524025508360283e-05
1118,0.00010618632226127707
1119,0.00011523716510433775
1120,1.6761784456387073e-05
1121,1.3490443013868167e-05
1122,0.0011993071786641756
1123,0.0002939717649666964
1124,0.0010035733688249237
1125,7.282840948844512e-05
1126,0.0025994621805453264
1127,4.54439955304806e-05
1128,0.002441210042228978
1129,0.0005182564117988618
1130,7.350799564619527e-07
1131,0.0003653030524452283
1132,0.014231340035606574
1133,0.004533466385920588
